PREV_EXTRACT_TS;CURR_EXTRACT_TS;CRUD_ACTION;DOMAIN;PAYLOAD
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"449","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"450","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"451","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"452","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"453","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"454","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"455","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"456","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"457","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"458","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"459","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"460","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"461","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"462","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"463","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"464","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"465","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"466","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"467","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"468","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"469","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"470","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"471","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"472","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"473","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"474","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"475","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"476","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"477","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"478","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"479","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"480","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"481","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"482","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"483","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"484","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"485","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"486","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"487","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"488","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"489","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"490","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"491","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"492","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"493","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"494","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"495","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"496","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"497","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"498","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"499","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"500","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"501","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"502","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"503","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"504","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"505","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"506","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"507","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"508","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"509","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"510","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"511","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"512","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"513","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"514","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"515","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"516","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"517","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"518","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"519","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"520","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"521","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"522","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"523","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"524","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"525","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"526","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"527","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"528","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
